Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,49D0 Temp (ºC),Debug 3,App message,
34.74551868874528,1550,,,,-0.0259765625,0.0154296875,-0.98681640625,-0.07587097563331002,5.314959105514334,15.872607630853002,5.441153666850293,0,7407,86.24516918147758,58.846823214676604,68.23216769353482,0.09031879314198997,0.061626573841687154,0.06602984829331461,0.1809992738068953,-0.9670374985427193,0.75205078125,4.670581053626334,0.1,0.95,1,1,0,0,0,0,26.615625,0,,
37.85352668874604,1600,,,,-0.0255859375,0.01044921875,-0.9908203125,-0.08834631077575622,6.209623377619065,15.851728164092743,6.819940781368523,0,7979,107.99177724143624,73.81512124178663,68.352663697106,0.08412420890164214,0.057501025832444215,0.10446836641960436,0.21733611046517504,-1.06210759132083,0.3439453125,5.908837065477684,0.15,0.9,1,1,0,0,0,0,26.5,0,,
40.900817688746415,1650,,,,-0.03388671875,0.00419921875,-0.9837890625,-0.10106807444132997,7.058375985028284,15.82905039789146,8.38492743141061,0,8493,132.5477567625479,89.88839224449006,67.81588530145146,0.07852382195172856,0.05325161602655446,0.14435008503648022,0.25376110738323665,-1.1522989532070376,0.32890625,7.323623113031799,0.1,0.8,1,1,0,0,0,0,26.4375,0,,
43.95886418874774,1700,,,,-0.02685546875,0.015234375,-0.9833984375,-0.11413167500150659,7.950522017376088,15.8023452602033,10.14029363087542,0,8958,160.1153124997432,107.0671092571371,66.86881123823484,0.07425748534239363,0.04965509945076372,0.18391568782054007,0.29244241101992874,-1.2471014491951642,0.32197265625,8.921480807570791,0.15,0.75,1,1,0,0,0,0,26.5,0,,
47.059569938745426,1750,,,,-0.0330078125,0.00712890625,-0.9818359375,-0.12815349547740698,8.877568090069548,15.770560807819356,12.093939430178711,0,9424,190.57094298656864,126.47782859587699,66.36799045895825,0.0701907028456923,0.04658416204730282,0.22818608991056788,0.33230148766329165,-1.3456125431200516,0.3240234375,10.732008557434536,0.05,0.9,1,1,0,0,0,0,26.5,0,,
50.17114518874646,1800,,,,-0.03193359375,0.01025390625,-0.98955078125,-0.14200291849763338,9.838149047253491,15.739850681732014,14.152274214490026,0,9909,222.57665343113794,147.34692029655542,66.20061536652679,0.06676876403306158,0.04420130830089337,0.27129955632451963,0.37223448898602435,-1.4476871688402952,0.426953125,12.678949757940876,0.15,0.85,1,1,0,0,0,0,26.5625,0,,
53.30159468874665,1850,,,,-0.02763671875,0.01435546875,-0.98984375,-0.15582550462085995,10.691341358017315,15.703809959650263,16.37169541140279,0,10373,256.91743930633976,169.27430753648125,65.88673015770385,0.06315970129156939,0.04161379201945138,0.3140744381477172,0.4123248999172827,-1.5383503088258288,0.447265625,14.840143777887459,0.15,0.9,1,1,0,0,0,0,26.609375,0,,
56.34657968874514,1900,,,,-0.01435546875,-0.007421875,-0.990234375,-0.16959409187360977,11.567985286793043,15.666124687091315,18.794861691232036,0,10759,294.2748558001545,191.08140053537005,64.93295354083759,0.06053970629275699,0.039310189660399765,0.354035362153087,0.45469538560356176,-1.6315054981417159,0.50380859375,17.10358718010229,0.05,0.8,1,1,0,0,0,0,26.84375,0,,
59.43250993874733,1950,,,,-0.03173828125,0.0013671875,-0.9849609375,-0.1849025342307255,12.476997774697162,15.62489167857782,21.516580095607274,0,11166,336.0311599166072,216.21393231763864,64.34326517269189,0.05770707023988808,0.037130457364341216,0.3991127243800374,0.5012086310136833,-1.728100281521407,0.48232421875,19.674992479507413,0.05,0.9,1,1,0,0,0,0,27.2625,0,,
62.50514318874538,2000,,,,-0.0341796875,0.00732421875,-0.98837890625,-0.18390964592328543,12.436572043729232,15.625667414343974,21.509825184309733,0,11076,335.94333379691955,213.3090540732381,63.49551999120264,0.05830351550362855,0.03701986420900708,0.398228784662911,0.4963140645516474,-1.7238045047551105,0.4779296875,20.80192354944051,0.1,0.95,1,1,0,0,0,0,27.7,0,,
65.6219406887465,1000,,,,-0.022265625,0.01142578125,-0.96708984375,0.0064206717144162885,0.31418675212580144,15.957965330990618,0.03032350613036349,0,0,0.3487940324596917,0,0,0,0,-0.18323020889558353,-0.06264397129217676,-0.4356382838625502,0.116015625,9.744701740196984,0.05,0,1,1,0,0,0,0,28.125,0,,
68.7584351887452,1050,,,,-0.02646484375,0.02568359375,-0.977734375,0.005925984960354944,0.30200541506255923,15.956617963767119,0.03609858855567037,0,150,0.4491717047003682,0.09302034781054054,20.857738647584313,0,0.6751624770737098,-0.18160551265745734,-0.06129560787712411,-0.4343438532242958,0.0912109375,3.656744518186236,0.05,0.95,1,1,0,0,0,0,28.628125,0,,
71.91539818874425,1100,,,,-0.0314453125,0.01904296875,-0.98447265625,0.003604488637895796,0.337814630198584,15.956016240812962,0.08787238172489589,0,1221,1.2421536520308227,0.46096105874799537,37.18355898756512,0.7332698790513181,0.2729529214161072,-0.17528382158312536,-0.05376858526196097,-0.4381490631912527,0.1337890625,1.4135659211069287,0.1,0.9,1,1,0,0,0,0,29.06875,0,,
75.04857043874706,1150,,,,-0.031640625,0.02177734375,-0.98916015625,-0.0005590636336791156,0.5874941758779025,15.954321878831518,0.20277383692384507,0,2087,3.0827470012907794,0.12221309168125052,3.963906657224995,0,0.19057747244035195,-0.162120983880424,-0.041949151833460804,-0.4646808677045671,0.1189453125,0.6497013274144255,0.05,0.85,1,1,0,0,0,0,29.309375,0,,
78.19176143874698,1200,,,,-0.03359375,0.01875,-0.98896484375,-0.006375809634904417,0.8925602320949437,15.951114460648625,0.40737770221109076,0,2867,6.363212099737767,1.9139012887682951,30.082914237128602,0.4666957334857806,0.1402812780269463,-0.1450196471746599,-0.024250942393813327,-0.49709823271208736,0.19287109375,0.4847559548913054,0.05,0.85,1,1,0,0,0,0,29.3125,0,,
81.29264468874649,1250,,,,-0.02890625,0.0134765625,-0.98642578125,-0.012745205410680405,1.270874642635923,15.946601282487544,0.6944113991476225,0,3557,10.96406310305551,4.747757087680891,43.30298710274589,0.2676808437060343,0.11591231893079704,-0.1266962125383688,-0.004500496747369597,-0.5372992189712289,0.25244140625,0.5949385318490521,0.1,0.8,1,1,0,0,0,0,29.30625,0,,
84.42823793874678,1300,,,,-0.03203125,0.011328125,-0.9896484375,-0.022092944466936708,1.800797990254881,15.940100092614594,1.1188405175580391,0,4261,17.682267288091573,9.857444388938003,55.74905043082765,0.1826861203266963,0.10184464584135075,-0.09769416039442388,0.022542340361313112,-0.5936106906531154,0.58369140625,0.8936095962574173,0.1,0.8,1,1,0,0,0,0,29.11875,0,,
87.50940343874886,1350,,,,-0.02939453125,0.01787109375,-0.99130859375,-0.03102650655613659,2.3722691736000576,15.931511596800934,1.6866042811834614,0,4933,26.743842305951553,16.026784438848445,59.927125099650254,0.14801926712757574,0.08870376888961781,-0.07111882056436122,0.04943801627552848,-0.6543371777998861,0.53447265625,1.3474575422134891,0.15,0.7,1,1,0,0,0,0,28.878125,0,,
90.58825593874697,1400,,,,-0.04033203125,0.01953125,-0.98642578125,-0.04047974459783846,2.999203573355171,15.92042114526291,2.402217982571075,0,5591,38.09319043157224,23.698739831316818,62.21263642924622,0.1265564363007188,0.07873360192961412,-0.042891572339772185,0.07780067219964812,-0.7209573764698187,0.53955078125,1.9507520258777262,0.15,0.85,1,1,0,0,0,0,28.659375,0,,
93.72232843874632,1450,,,,-0.0341796875,0.017578125,-0.98779296875,-0.05070793769494284,3.717880049067339,15.907679021666175,3.2719684580553476,0,6216,51.91984687685601,33.00683536581007,63.57367823974596,0.11264106321393756,0.07160943389042156,-0.012143182473070195,0.10829774560367515,-0.7973264026550997,0.40556640625,2.7154408813855286,0.2,0.8,1,1,0,0,0,0,28.4,0,,
96.81528743874559,1500,,,,-0.0376953125,0.02001953125,-0.9904296875,-0.060749477934011406,4.462981886358757,15.890286526646559,4.25924253652162,0,6792,67.56261389863081,43.20734924817369,63.95173938598807,0.10329247731809574,0.06605714985002,0.018590379896202918,0.13773536332672198,-0.8765034783572394,1.03779296875,3.5957348748363502,0.1,1,1,1,0,0,0,0,28.1,0,,
99.95342343874563,1550,,,,-0.02783203125,0.00537109375,-0.98603515625,-0.07270408620043188,5.300835954428748,15.872796260461897,5.42389396660271,0,7376,85.9473515830302,56.156088820734155,65.33800900885021,0.09439514312894574,0.06167543480752471,0.0560524823217482,0.17197732042009595,-0.9655367240892282,0.7828125,4.650432765349285,0,0.85,1,1,0,0,0,0,27.890625,0,,
103.11977968874692,1600,,,,-0.03134765625,0.01552734375,-0.98828125,-0.08496868673609141,6.168532740818289,15.852376235899282,6.812468021490451,0,7939,107.85825080291087,70.63996106212021,65.49356545276791,0.08732448708418764,0.05719118540091411,0.09428846906810531,0.20728905036488743,-1.057741159381203,0.3005859375,5.895671907315129,0.1,0.9,1,1,0,0,0,0,27.75,0,,
106.24913268874646,1650,,,,-0.02978515625,0.0142578125,-0.98994140625,-0.0982718792081773,7.01650769523812,15.829518407510417,8.38254019340391,0,8456,132.52301066001866,87.02313360888353,65.66658197990587,0.08062814037604467,0.05294568803898559,0.134872091720933,0.24641062982455786,-1.1478498851946894,0.34462890625,7.321528284614297,0.05,0.85,1,1,0,0,0,0,27.575,0,,
109.39200193874626,1700,,,,-0.02685546875,0.01201171875,-0.984765625,-0.1112467260456701,7.907258827430711,15.80279734671401,10.0987821095355,0,8928,159.41121842273316,104.01137728815827,65.24732532511037,0.07602294374487926,0.04960292402948072,0.17331138061878504,0.2856185528721991,-1.2425041543101143,0.32265625,8.91549883496145,0,0.7,1,1,0,0,0,0,27.475,0,,
112.54651068874732,1750,,,,-0.0287109375,0.009375,-0.98564453125,-0.1242956184909579,8.761332421098638,15.773056008947112,11.988941996541715,0,9404,188.94309349270026,122.40810932817223,64.78580958037685,0.0715748189162648,0.046370322518150146,0.21430929376089508,0.32289671371195355,-1.3332609424383866,0.3203125,10.696332067521567,0.05,0.65,1,1,0,0,0,0,27.4375,0,,
115.69347518874547,1800,,,,-0.03115234375,0.003515625,-0.98427734375,-0.13834694909180606,9.681080472680478,15.74158908752678,14.005598882244664,0,9889,220.3209524129699,143.26140702224114,65.0239508444644,0.06757664936273117,0.0439408847321583,0.26005936385795464,0.3615632699751753,-1.4309965236197677,0.42294921875,12.61970381701468,0.1,0.95,1,1,0,0,0,0,27.5,0,,
118.81842493874763,1850,,,,-0.03076171875,0.01279296875,-0.9837890625,-0.15504052303655347,10.631570803344315,15.704548200043968,16.309941350869842,0,10321,255.9897368077323,167.56334989025532,65.45699750147553,0.06344813889623155,0.04153120691681188,0.30962343581617235,0.41190946475753254,-1.531998884771761,0.402734375,14.748060667308541,0.05,0.85,1,1,0,0,0,0,27.6125,0,,
121.87618918874777,1900,,,,-0.0361328125,0.0134765625,-0.99033203125,-0.16929468741011686,11.536999427357609,15.66676804525091,18.778344471958697,0,10716,294.0073624278847,189.97358641254507,64.61535402717679,0.06072962185601907,0.03924060431456991,0.3542414949707675,0.45278428190184405,-1.628212834487666,0.45712890625,17.037278216470508,0.2,0.85,1,1,0,0,0,0,27.7875,0,,
124.95004843874611,1950,,,,-0.03115234375,0.00703125,-0.99169921875,-0.18414899457857398,12.428070605939885,15.624773291469637,21.561806449538093,0,11095,336.71042160296304,213.9524298388811,63.541972141286045,0.05808812279061098,0.036910268313922356,0.39092197529961553,0.5044167673655781,-1.7229011128296903,0.51826171875,19.639243056266434,0.05,0.85,1,1,0,0,0,0,28.04375,0,,
128.02290943874738,2000,,,,-0.03251953125,0.01962890625,-0.9921875,-0.1829641846359792,12.295016454271051,15.62668800137792,21.411427944135756,0,11039,334.42102668671936,211.5146450952724,63.24802171279107,0.058128597229880855,0.03676511875840645,0.389938650054625,0.49851029793230917,-1.7087623225168609,0.4021484375,20.748582846362844,0.05,0.9,1,1,0,0,0,0,28.2625,0,,
131.15573143874633,1000,,,,-0.0255859375,0.016015625,-0.96962890625,0.006348722762839348,0.298653468743719,15.958169845554014,0.028097875479293277,0,0,0.33373183540074164,0,0,0,0,-0.18313959124573997,-0.062313744375989424,-0.43398766391680327,0.11484375,9.596293445748248,0.05,1,1,1,0,0,0,0,28.575,0,,
134.32910518874536,1050,,,,-0.024609375,0.02353515625,-0.97724609375,0.0060603280548707315,0.29769188104147565,15.957579622284493,0.03764580510500746,0,158,0.48297928230821496,0.10045699307308235,20.869712560231385,0,0.6202735714168452,-0.18334582723905296,-0.060465843050647304,-0.4338854823109015,0.08935546875,3.5701117081868303,0,0.85,1,1,0,0,0,0,29.09375,0,,
137.42775543874868,1100,,,,-0.027734375,0.02001953125,-0.98994140625,0.003478503511399277,0.3955774535111461,15.956745760268465,0.08896194789735605,0,1227,1.2626364286171434,0.4469681109819221,35.467501883034586,0.5815725006931158,0.31443173223004756,-0.17546174936698714,-0.05288047067887164,-0.4442871388277504,0.12763671875,1.4013239791755674,0.05,0.85,1,1,0,0,0,0,29.575,0,,
140.5194539387462,1150,,,,-0.02978515625,0.02099609375,-0.98828125,-0.0007216069187988778,0.5914587016747506,15.954774479484115,0.20406941221929337,0,2090,3.0954395895745934,0.1579036662456675,5.107230609598693,0,0.19115112432819226,-0.16307338949462918,-0.0401378736922446,-0.46510215180753106,0.12021484375,0.6539800836972496,0.1,0.8,1,1,0,0,0,0,29.821875,0,,
143.62421743874788,1200,,,,-0.03095703125,0.01689453125,-0.98857421875,-0.006616125117415908,0.885598182975793,15.951072734698192,0.41079105395330473,0,2870,6.418561743154347,1.9886637206346323,30.979771052955044,0.44592225345313846,0.1380115607721154,-0.14470740669306606,-0.023156767150121407,-0.4963584215043296,0.18955078125,0.48859572100909243,0,0.9,1,1,0,0,0,0,29.9375,0,,
146.71549668874772,1250,,,,-0.0291015625,0.019140625,-0.9884765625,-0.013033165653807197,1.2804094464196456,15.9468642197774,0.6969161686032284,0,3554,10.99940543677073,4.850495382075081,44.09829721325762,0.2639813603790511,0.11640779142960594,-0.12550518561791482,-0.0039414114295880385,-0.5383124199099532,0.25712890625,0.60031607929536,0.1,0.9,1,1,0,0,0,0,29.93125,0,,
149.83916943874635,1300,,,,-0.02861328125,0.0166015625,-0.98291015625,-0.02270393191289837,1.792629002853932,15.939338947665414,1.1133187795291883,0,4263,17.613270180937782,10.135427984996166,57.54470566531246,0.17687821269599474,0.10177855843055535,-0.0961255341797099,0.02461095846894218,-0.5927426260457246,0.58779296875,0.8957147369113059,0.2,1,1,1,0,0,0,0,29.8125,0,,
152.91728743874603,1350,,,,-0.02890625,0.016015625,-0.98974609375,-0.031452862131095424,2.3597696356980866,15.931148337129306,1.6943863978517513,0,4941,26.830935777752558,16.275718298775804,60.66078144637544,0.14499002122455334,0.08795037833306193,-0.06964380369467836,0.05053132422708299,-0.6530089340496037,0.55869140625,1.3505774143619729,0.05,0.95,1,1,0,0,0,0,29.6875,0,,
155.99210643874656,1400,,,,-0.03369140625,0.0177734375,-0.98583984375,-0.04113161502205908,3.001535172547553,15.920718255759862,2.41143193744145,0,5599,38.25356128488782,24.117876683256217,63.047972190429256,0.12445380725122697,0.07846549002661253,-0.03952055374911649,0.07844505523260842,-0.7212051401935444,0.55732421875,1.9530338048273574,0.05,0.85,1,1,0,0,0,0,29.475,0,,
159.07473643874738,1450,,,,-0.0328125,0.01923828125,-0.98701171875,-0.05107723211248377,3.713156811974851,15.907406394556125,3.2783700296412897,0,6215,52.004754419029396,33.240335589401276,63.918147439229585,0.11170951107274289,0.07140024945417962,-0.009731908414943657,0.10820108018135308,-0.7968244952887312,0.41337890625,2.7075470002889674,0,0.85,1,1,0,0,0,0,29.265625,0,,
162.19830618874528,1500,,,,-0.0328125,0.00849609375,-0.98564453125,-0.061446769483758844,4.475970979840445,15.891075792263788,4.246920619917726,0,6787,67.34529385229212,43.67252531966996,64.84882454456121,0.1024901859641421,0.06646329565645011,0.02388788290050818,0.1368673630844277,-0.8778837439617911,1.0619140625,3.5953033544682844,0.05,0.95,1,1,0,0,0,0,29.040625,0,,
165.43760568874836,1550,,,,-0.02978515625,0.01328125,-0.98671875,-0.07280527313255379,5.268383398017317,15.873235199131694,5.411382772043772,0,7378,85.76994285702122,56.249188189015776,65.5814882545138,0.09366218981197175,0.061424676471033765,0.05785928724809601,0.1708957230507903,-0.9620882041861553,0.74970703125,4.657051992967536,0.1,0.85,1,1,0,0,0,0,28.821875,0,,
168.57296018874757,1600,,,,-0.02958984375,0.01015625,-0.990625,-0.08520705114637972,6.108999932588567,15.85270105254817,6.8136297415527425,0,7938,107.85371644500621,70.83242361493843,65.67548728387763,0.08624602837511426,0.05664200051787465,0.09538678257835084,0.2076483508193565,-1.051414999079276,0.3361328125,5.889704393106156,0.05,0.8,1,1,0,0,0,0,28.596875,0,,
171.6660754387476,1650,,,,-0.03349609375,0.01767578125,-0.989453125,-0.09960731268058923,7.088980739802663,15.826949716380534,8.49043868021758,0,8436,134.21141846106684,87.9922231460612,65.5625493593425,0.08056428288587272,0.052819655710211105,0.13099894643052917,0.2576539246759522,-1.1555511193732424,0.34306640625,7.368514634748057,0,0.85,1,1,0,0,0,0,28.3875,0,,
174.75693343874724,1700,,,,-0.0265625,0.0109375,-0.98935546875,-0.11136662040248402,7.8879575120625995,15.801598834069537,10.119890762113688,0,8918,159.7804042620501,104.00486326185187,65.09225769461736,0.075843114093013,0.049367709560754404,0.17370970168885852,0.2859411565159361,-1.2404531303673907,0.30810546875,8.979116652186896,0.05,0.85,1,1,0,0,0,0,28.08125,0,,
177.75027543874873,1750,,,,-0.03037109375,0.00693359375,-0.98974609375,-0.12337302338250451,8.706112397611154,15.773107861799094,11.964536485307718,0,9406,188.5484956110839,121.52514195896944,64.45348785349749,0.07164115082333322,0.046174327072757974,0.2066493436024705,0.3246442626043101,-1.3273930734289152,0.337890625,10.655475433771963,0.2,0.85,1,1,0,0,0,0,27.771875,0,,
180.6929056887462,1800,,,,-0.03583984375,0.0189453125,-0.99208984375,-0.13816104384723166,9.670686983267762,15.74154118551317,14.016028064932943,0,9882,220.4479664069724,142.9719048108486,64.85530819098236,0.06764050233557004,0.043868392592075804,0.25264098687777437,0.3673238092224006,-1.4298920758022284,0.41865234375,12.547507031179114,0.15,0.75,1,1,0,0,0,0,27.69375,0,,
183.65991968874636,1850,,,,-0.02919921875,0.00439453125,-0.9904296875,-0.15430089115159454,10.5869968330694,15.703815339294403,16.31014612029342,0,10319,255.94984798417,166.74071740344408,65.14614458752928,0.06349380643193284,0.04136384076669765,0.30481066809641616,0.41208779507428084,-1.5272623018750777,0.41513671875,14.664223945541718,0.2,0.9,1,1,0,0,0,0,27.7625,0,,
186.6058946887466,1900,,,,-0.0283203125,0.00791015625,-0.98740234375,-0.1708072234250382,11.57777776871085,15.664293000877024,18.880855317492024,0,10675,295.5728355229709,190.9409824476981,64.60040067205264,0.06063548490082545,0.039170663470424735,0.35467467243889933,0.46108138148324407,-1.6325460808423795,0.54755859375,17.00405952199886,0.05,0.75,1,1,0,0,0,0,27.9375,0,,
189.5107911887453,1950,,,,-0.026953125,0.001953125,-0.9953125,-0.18364271813700783,12.385740084976819,15.62446787661606,21.532920740348032,0,11088,336.26879192675545,213.23418622352833,63.411833555502014,0.05808512232266085,0.036832832445345576,0.3903604438765458,0.5020230244799568,-1.7184029265482184,0.49013671875,19.588935138331557,0,0.7,1,1,0,0,0,0,28.109375,0,,
192.38473593874787,2000,,,,-0.03095703125,0.00693359375,-0.9892578125,-0.18228877278957153,12.24958763064544,15.626397827150075,21.38962437225881,0,11036,334.0832297835043,210.67542033577774,63.06077846421855,0.05814432620542546,0.036666292318209504,0.3871233527169326,0.49721897423172046,-1.7039348999723942,0.4435546875,20.682406923349205,0.1,1,1,1,0,0,0,0,28.246875,0,,
