Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,49D0 Temp (ºC),Debug 3,App message,
59.95951433749624,2000,,,,-0.02919921875,0.00791015625,-0.98837890625,-0.2224601857611738,12.266158045519605,15.56297167031892,26.53840620995477,0,9329,412.83327538243327,217.3365943138072,52.645046606931956,0.05643815225688717,0.029711930749767555,0.5042609306384946,0.620336047337396,-1.7056957290661416,0.40888671875,26.01546664547907,0.15,0.9,1,1,0,0,0,0,30.8125,0,,
62.8848440874969,1000,,,,-0.02841796875,0.02470703125,-0.9751953125,0.0066929948591832695,0.06827224966819798,15.980623457073978,0.027682019070944336,0,42,0.299615876941607,0.030350700187570284,10.441069640078362,0.08421481847001304,0.05387307263864405,-0.18112700269670665,-0.0661458218552912,-0.40950656574986966,0.11787109375,12.434946743190661,0,1,1,1,0,0,0,0,31.703125,0,,
65.807855837495,1050,,,,-0.0240234375,0.0228515625,-0.9765625,0.0055617909976465405,0.05045397207976376,15.980075234172878,0.0382198695790605,0,153,0.47786674190775563,0.08891297216618718,18.66197375738518,0.5967930726886306,0.106180676193235,-0.17637742443572463,-0.06401475183645049,-0.4076131344859908,0.09033203125,4.994445697576053,0.1,0.85,1,1,0,0,0,0,32.6875,0,,
68.76249358749672,1100,,,,-0.02392578125,0.0138671875,-0.98466796875,0.0012446526114506065,0.24155391506613447,15.97944931600323,0.10005875692621173,0,1178,1.4624173783017536,0.15350450260239823,10.500630067286504,0,0.16531777797103664,-0.16610401473288716,-0.0486523169371265,-0.4279200695856401,0.1228515625,2.032596006310084,0.05,0.95,1,1,0,0,0,0,33.5125,0,,
71.73292283749514,1150,,,,-0.02578125,0.01904296875,-0.99052734375,-0.004763878075241571,0.49977026244184747,15.976671003535653,0.23962053831475577,0,1945,3.7125975500315986,0.9703388861178535,26.13513969290031,0.5158922874866139,0.13462925412060647,-0.149132252549086,-0.02973221159382845,-0.4553590239143766,0.121875,0.941675192684764,0.15,0.85,1,1,0,0,0,0,34.075,0,,
74.6901725874934,1200,,,,-0.02822265625,0.016015625,-0.9859375,-0.012027561957752422,0.9085179850077467,15.97095927922248,0.487348430416474,0,2646,7.656426573287884,3.3323818195640476,43.52472836654914,0.2726508082633168,0.1186636434180862,-0.12540727966090276,-0.009812966969205843,-0.4987939582453997,0.1427734375,0.6578821262891693,0.05,1,1,1,0,0,0,0,34.403125,0,,
77.66375658749429,1250,,,,-0.02958984375,0.015234375,-0.9875,-0.021718264063683844,1.4371939060067622,15.965392056138658,0.893855232714623,0,3327,14.147558645575213,7.5657103740366605,53.47738399369805,0.18996234497647846,0.10158615513925387,-0.0974484452689451,0.020162020311669256,-0.5549728740980336,0.2193359375,0.7781873360232157,0.05,0.9,1,1,0,0,0,0,34.54375,0,,
80.68904808749548,1300,,,,-0.03076171875,0.0125,-0.98525390625,-0.03465139332970147,2.0680972204814734,15.95649259155247,1.4824908493435458,0,3966,23.517043436608933,14.39317304241663,61.20357832873009,0.14369395478075084,0.08794184381636252,-0.05950058543112706,0.05958250928832465,-0.6220148232529085,0.794140625,1.1740803750241393,0.05,0.85,1,1,0,0,0,0,34.55625,0,,
83.6828550874959,1350,,,,-0.02880859375,0.01328125,-0.98427734375,-0.04678820213988893,2.7489939008151585,15.944338883839473,2.2622997514275083,0,4559,35.94262553835672,22.338110018022533,62.149393651178194,0.12306318912959266,0.07648288018354607,-0.02309422351766392,0.09584388811982422,-0.6943692388588254,0.43896484375,1.7803291003152122,0,0.95,1,1,0,0,0,0,34.471875,0,,
86.70734258749623,1400,,,,-0.03310546875,0.01640625,-0.98447265625,-0.05905883106277583,3.4733370096152467,15.930623938322748,3.2064750967590454,0,5103,50.95780349528858,31.558399413611646,61.93083545503849,0.11006122772499562,0.06816192216299663,0.01461332096972813,0.13167675967346001,-0.7713404209032433,0.3703125,2.591924553552201,0.05,0.7,1,1,0,0,0,0,34.265625,0,,
89.77381658749478,1450,,,,-0.02919921875,0.0228515625,-0.98837890625,-0.07303635024393149,4.253529196825958,15.912740847814456,4.381062297821935,0,5628,69.57466462899843,43.04874969251784,61.87450490693402,0.09880920862166198,0.061136557101727794,0.05624268458945074,0.17371247514224755,-0.8542463174898863,0.5111328125,3.60906671602449,0,0.9,1,1,0,0,0,0,34.03125,0,,
92.7679340874955,1500,,,,-0.00810546875,0.01005859375,-0.99287109375,-0.08698323739854895,5.041203063858575,15.888773298287836,5.688676753407836,0,6100,90.2292973738381,55.565897386181334,61.5833364493116,0.09072476568852939,0.05587136856833864,0.09737007346288287,0.21603419797198287,-0.9379472430242396,0.48525390625,4.7885184674590295,0.05,0.8,1,1,0,0,0,0,33.715625,0,,
95.74282883749518,1550,,,,-0.03291015625,0.0224609375,-0.99189453125,-0.10128400988788999,5.871737392324614,15.864455879256047,7.262370037901428,0,6543,115.06803438011238,69.39454690452071,60.30762886063427,0.08461425715770156,0.051028779190559224,0.14070810137232723,0.2583553696836442,-1.0262026681312666,0.5443359375,6.176006642726624,0.05,0.75,1,1,0,0,0,0,33.45625,0,,
98.70654658749669,1600,,,,-0.0451171875,0.005078125,-0.97265625,-0.11630852744595979,6.68422193756982,15.838031848002363,9.007246999912766,0,6982,142.50508515798828,85.04176616523736,59.67629932745659,0.07859932708664907,0.0469051597353938,0.18728182926809173,0.3018587207204153,-1.112540061392234,0.99609375,7.765083705759269,0.05,0.95,1,1,0,0,0,0,33.2375,0,,
101.65833783749521,1650,,,,-0.03759765625,0.022265625,-0.9880859375,-0.13183580999079075,7.559784107069409,15.80708962286785,11.004238317230627,0,7381,173.7182183695211,101.89453397408826,58.655261387081985,0.0741923260408557,0.04351760958191649,0.23373534422117132,0.3483632394219727,-1.2055802992587856,0.79462890625,9.570974698074327,0,0.9,1,1,0,0,0,0,33.03125,0,,
104.63136858749537,1700,,,,-0.027734375,0.001171875,-0.98388671875,-0.14792164889286133,8.428893390710593,15.771924384455863,13.150706698443022,0,7774,207.26831141513267,120.41881267659156,58.098097653113484,0.06999654395871674,0.040666686692533774,0.2822659089294503,0.3961668851048864,-1.2979348313512586,0.4044921875,11.617313978248927,0.2,0.9,1,1,0,0,0,0,32.9375,0,,
107.5803743374967,1750,,,,0.00908203125,0.01103515625,-1.00810546875,-0.16418232840583347,9.295716063667953,15.735201881975485,15.5321368523875,0,8123,244.2360794604433,139.65741431999604,57.18132681000533,0.06656098771867358,0.038060413272786704,0.3325175119288979,0.443391340276529,-1.3900463803531609,0.448046875,13.81535912760551,0.15,0.8,1,1,0,0,0,0,32.875,0,,
110.53169758749546,1800,,,,-0.02490234375,0.01259765625,-0.987890625,-0.1775338984614609,9.977315237112604,15.692523268381589,18.115146183011383,0,8443,284.0625452758326,156.96600184868694,55.258590966098595,0.06356353684504314,0.03512415212964311,0.3724580125924454,0.48338310961698755,-1.4624754452854423,0.4529296875,16.331573696818072,0.1,0.7,1,1,0,0,0,0,32.9625,0,,
113.49432683749588,1850,,,,-0.03447265625,0.01279296875,-0.9873046875,-0.18921603708162985,10.630405543754154,15.645195431535047,21.289443537790895,0,8670,333.009332872482,171.79822037723065,51.590339864452666,0.06187871475396487,0.03192225961405372,0.4099095362509789,0.5160683212046517,-1.531875060292791,0.3904296875,19.134001712845187,0.15,0.75,1,1,0,0,0,0,33.15,0,,
116.47390433749725,1900,,,,-0.03642578125,0.0072265625,-0.987109375,-0.20585982750930776,11.419444007354642,15.60985835631512,23.39904030113922,0,9021,365.14354501307326,194.46747103882876,53.257828361486055,0.058721523494627725,0.031273850718154445,0.4574716670021714,0.5679712843845707,-1.6157209925367635,0.3978515625,21.649998774868436,0.05,0.8,1,1,0,0,0,0,33.5,0,,
119.42747583749554,1950,,,,-0.03134765625,0.0150390625,-0.9875,-0.21959745640850808,12.129846490475051,15.563212360426908,26.377650451347204,0,9266,410.3342991943876,213.09144078110916,51.931119453800434,0.05692332692751749,0.029560916885120216,0.5005598624060484,0.6072848226575444,-1.691210795903083,0.45908203125,24.353895511113485,0.05,0.6,1,1,0,0,0,0,33.940625,0,,
122.39460083749475,2000,,,,-0.02744140625,0.01064453125,-0.9892578125,-0.21640772439683342,11.924562721602358,15.564682920078656,25.998573328327332,0,9184,404.49310240479986,208.13764621337447,51.45639953057772,0.057291730024995643,0.02948025256195903,0.48845086786500475,0.6000939166846345,-1.6693966388376011,0.43251953125,25.426402042857728,0.05,0.9,1,1,0,0,0,0,34.45,0,,
125.33423583749504,1000,,,,-0.0294921875,0.027734375,-0.97626953125,0.006945075327464351,0.053126741887425936,15.975544936491977,0.029554860219621983,0,35,0.37319356520967234,0.02563613964785171,7.299547129091144,0.03738532251250373,0.017579715849491487,-0.18280340038160933,-0.06605179532230651,-0.4078971521689493,0.118359375,12.102327154917239,0.05,1,1,1,0,0,0,0,35.0375,0,,
128.22151883749507,1050,,,,-0.0265625,0.024609375,-0.97666015625,0.005653120886203147,0.05069025818432828,15.975352627438536,0.03700795424113491,0,185,0.4543778377373009,0.10959461698014661,24.162638086258134,0.47028392501956495,0.11191135748990606,-0.17868979656375455,-0.06241105986583555,-0.40763824305753377,0.09228515625,4.906932941623793,0,0.8,1,1,0,0,0,0,35.7875,0,,
131.12431608749364,1100,,,,-0.02275390625,0.02119140625,-0.99072265625,0.0015199127066962714,0.21730258345634282,15.973642849308035,0.10075238167690485,0,1172,1.4807240596497446,0.18658035686365,12.600060855231684,0.21636276175154096,0.14658644432447068,-0.16821444577721623,-0.04829198439861127,-0.42534303994667677,0.1306640625,2.030924178604646,0.05,0.85,1,1,0,0,0,0,36.503125,0,,
134.0545583374956,1150,,,,-0.03056640625,0.0205078125,-0.98935546875,-0.004319022543134664,0.5059061005558672,15.973000913305773,0.24222813931576556,0,1944,3.750083638007908,0.8790445920682378,23.44066521483444,0.5759352572046804,0.1349052711776571,-0.1504097892094674,-0.031113679611778265,-0.45601103910818663,0.12626953125,0.9517585446592968,0,0.95,1,1,0,0,0,0,36.95,0,,
137.02530633749598,1200,,,,-0.03271484375,0.01767578125,-0.98583984375,-0.01163649143458893,0.9160537345073827,15.970230026673367,0.49551607470017195,0,2635,7.764380167195425,3.211454860321622,41.361300686300055,0.28527095131609587,0.11798767230306173,-0.12876062795326945,-0.008974224726413408,-0.4995947328224347,0.14169921875,0.6620478267477837,0.05,0.75,1,1,0,0,0,0,37.125,0,,
140.03733333749597,1250,,,,-0.033203125,0.01572265625,-0.9869140625,-0.0212532330134751,1.4366781150296206,15.962660046477243,0.9051341978802474,0,3321,14.330981899968592,7.391828857344242,51.579830804655685,0.19436661979168138,0.10025172400205108,-0.10001254977502094,0.019848971533670587,-0.5549180643804894,0.21357421875,0.7850972565573053,0.05,0.85,1,1,0,0,0,0,37.125,0,,
143.04520558749465,1300,,,,-0.0287109375,0.0181640625,-0.979296875,-0.034237681810885,2.0705789812710824,15.952223389227006,1.5034469336225853,0,3946,23.832097943817494,14.149445330394524,59.3727421056109,0.14634098570451132,0.08688538648089393,-0.0628213502172341,0.06026108744042589,-0.6222785436627625,0.83564453125,1.1843032604705337,0.1,0.9,1,1,0,0,0,0,36.959375,0,,
146.00741958749606,1350,,,,-0.03046875,0.016015625,-0.98671875,-0.046318651168097386,2.735442963871621,15.939327687810703,2.282106426477417,0,4534,36.24567483317329,21.992176261896834,60.6757099130394,0.12438287019483425,0.07546985318873542,-0.02603448969104973,0.09585114725520169,-0.69292926984182,0.43349609375,1.7982042573404744,0.1,1,1,1,0,0,0,0,36.690625,0,,
148.940334837497,1400,,,,-0.03125,0.00908203125,-0.99189453125,-0.058253575713960136,3.4494634634356283,15.924776018254487,3.228849686464251,0,5071,51.2671514774925,30.933298309127714,60.33753043160617,0.11151401106405884,0.06728395746334753,0.010802863209383574,0.1305550820635694,-0.7688035360392711,0.32177734375,2.5982395531379607,0,0.75,1,1,0,0,0,0,36.34375,0,,
151.9496615874942,1450,,,,-0.0369140625,0.01962890625,-0.9857421875,-0.07198191795120157,4.215065871741503,15.90562613144084,4.375600222005863,0,5596,69.43685048740308,42.184476896973976,60.75248642413311,0.09991995149560821,0.06070374365472042,0.05177842404562958,0.17176011766759675,-0.8501590727005853,0.44580078125,3.6067833183138553,0.1,0.85,1,1,0,0,0,0,35.99375,0,,
154.94032483749515,1500,,,,-0.0255859375,0.01005859375,-0.98876953125,-0.08551349143541861,4.976492641561839,15.888306341404677,5.682784546639226,0,6075,90.13541528945852,54.39843826588374,60.35278642793817,0.09148236660520441,0.05521209099849674,0.09235550265741085,0.21220073119622626,-0.9310708917008673,0.49482421875,4.782601405476558,0,0.7,1,1,0,0,0,0,35.58125,0,,
157.9586100874953,1550,,,,-0.04189453125,0.01259765625,-0.98154296875,-0.09947962763930882,5.792571104731928,15.865060259255364,7.226867610902438,0,6506,114.48556906430865,67.77946555771328,59.20393530973397,0.08546242880274453,0.05059666102430133,0.13513021011397836,0.2531166017279697,-1.0177901870017485,0.49921875,6.171512326754255,0.1,0.9,1,1,0,0,0,0,35.16875,0,,
160.93743433749597,1600,,,,-0.03076171875,0.0078125,-0.9802734375,-0.1145050832384096,6.611386835069068,15.83881727023954,8.993288272475356,0,6925,142.30319547024533,83.03395839206209,58.35003187610389,0.0796229613360305,0.046459919217285116,0.1811575746594917,0.2971283270515951,-1.1048003536961173,1.07998046875,7.76736157427321,0.15,0.65,1,1,0,0,0,0,34.80625,0,,
163.92899683749542,1650,,,,-0.0294921875,0.01181640625,-0.989453125,-0.12897503028763052,7.443997793377078,15.809475324980408,10.949187960803922,0,7349,172.9801297670148,99.25117818521842,57.37726491756332,0.07500178823630492,0.043033899998267414,0.22285911213018017,0.34192866895485396,-1.193276448609571,0.79619140625,9.582080089964853,0,0.8,1,1,0,0,0,0,34.50625,0,,
166.8787805874967,1700,,,,-0.030859375,0.00908203125,-0.9841796875,-0.1443715324237345,8.295130363152348,15.773979348901765,13.07197082852154,0,7743,206.04582447754993,117.05719087879348,56.81140574701406,0.07086400599066375,0.040258850000919416,0.2714015629075209,0.3857582328188957,-1.2837207134561441,0.40126953125,11.562980828992744,0.15,0.9,1,1,0,0,0,0,34.3125,0,,
169.83511158749656,1750,,,,-0.02890625,0.01474609375,-0.9876953125,-0.16039898421767373,9.144888530242211,15.738256320187483,15.379791565988114,0,8089,241.8752158708407,135.86592636394738,56.171889650580205,0.06730819165635916,0.037808288870107384,0.3199488185491576,0.43321083330262533,-1.374018929561429,0.38154296875,13.701907088770813,0.15,0.7,1,1,0,0,0,0,34.21875,0,,
172.80513508749468,1800,,,,-0.040625,0.02265625,-0.98271484375,-0.17517467306615067,9.912219968136581,15.696030706631358,17.94575938799579,0,8414,281.52254110599466,154.3504230676179,54.82717096269308,0.0642189622232433,0.035209408837298256,0.36533342500162613,0.4763783201150952,-1.4555581988345394,0.4462890625,16.138197211175022,0.1,0.85,1,1,0,0,0,0,34.1875,0,,
175.769601087496,1850,,,,-0.02646484375,0.0099609375,-0.987109375,-0.18393320811230604,10.369976944842437,15.646462813243497,21.295705290485692,0,8608,333.05192924525466,165.79761210090444,49.78140126009444,0.06254651782324419,0.031136308787059634,0.3925536419157981,0.5016740564956075,-1.50420102453146,0.33828125,19.043299234285396,0.05,0.85,1,1,0,0,0,0,34.25625,0,,
178.7440980874945,1900,,,,-0.0345703125,0.01904296875,-0.98876953125,-0.2020212451073064,11.263408570847806,15.612488451090192,23.38235161762677,0,8935,364.6751811896577,189.03244602159705,51.83591553178653,0.059584524936841854,0.03088613559857666,0.4470594812568328,0.5554879237537451,-1.5991401321091083,0.45859375,21.541345914698088,0.15,0.75,1,1,0,0,0,0,34.55625,0,,
181.6796968374958,1950,,,,-0.03896484375,0.0185546875,-0.98955078125,-0.2172424173906679,11.973421282127143,15.568764049577343,26.2214082153533,0,9185,408.0413251473861,208.9630712898238,51.211278857524704,0.05729925780276962,0.029343678609215988,0.4884483245347999,0.6048950805842278,-1.6745885169833208,0.5275390625,24.244443034511388,0,0.85,1,1,0,0,0,0,34.9,0,,
184.60215183749582,2000,,,,-0.0158203125,0.0169921875,-0.99736328125,-0.21341095006045524,11.772096407930816,15.573708224312588,25.82328035668393,0,9126,402.002873863213,203.9404848767564,50.73106852823319,0.05772337925614565,0.02928362719882967,0.47716504928891734,0.5932545496820282,-1.653195045638635,0.46279296875,25.263744069409384,0.15,0.85,1,1,0,0,0,0,35.30625,0,,
